"","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"60024861",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"60024878",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60024885",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,5,0,0
"60024890",0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,1,0,0,6,0,7
"60024941",0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,2,3,2,3,0,5
"60024978",0,0,0,2,0,3,1,1,0,5,10,2,6,11,2,14,17,10,12,4,15
"60024997",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,3,1,2,2,1
"60025038",0,2,2,0,6,0,1,4,6,8,4,8,11,4,5,8,9,12,9,9,24
"60025052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60025057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60025093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
"60025111",0,0,0,0,0,1,2,0,0,14,1,3,5,1,21,16,28,23,5,12,24
"60025152",0,0,0,0,2,2,0,0,1,0,2,1,1,1,1,0,8,7,5,3,0
"60025194",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2
"60025203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60025286",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,1,7,2
"60025315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60025341",0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,1,2,5,13,1
"60025350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60025371",0,0,0,0,0,0,0,1,0,10,0,0,3,0,4,0,2,1,7,2,1
"60025447",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"60025488",4,6,0,8,8,1,4,9,7,35,15,14,20,10,20,14,18,20,5,21,20
"60025534",0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0
"60025553",0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,0,0,2,4,0,2
"60025576",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60025590",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60025643",2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60025659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1
"60025685",0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,2,0,0,0,1,0
"60025688",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"60025689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60025778",4,3,3,11,5,3,8,9,5,6,6,15,5,7,9,31,20,28,28,18,20
"60025843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60025856",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,2,0,0
"60025949",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60025950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60026027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60026049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60026135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60026161",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1
"60026175",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"60026192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"60026209",0,0,0,4,6,0,1,2,2,0,0,4,7,6,2,3,4,1,6,0,2
"60026218",0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
"60026227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"60026306",0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,3,0
"60026309",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60026338",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60026415",1,2,3,2,1,0,1,2,7,1,5,4,7,0,5,1,5,14,2,1,4
"60026454",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"60026503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0
"60026551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60026610",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,2,4,0
"60026632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3
"60026642",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60026695",0,0,0,0,4,0,0,0,2,0,0,4,0,13,3,7,7,9,8,9,14
"60026748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10
"60026791",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60026827",0,0,7,3,0,0,0,2,6,4,4,3,11,3,1,9,12,7,13,9,5
"60026829",0,0,0,0,0,0,0,0,0,0,1,6,0,9,1,3,2,1,3,4,2
"60026839",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60026860",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0
"60026862",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0
"60026906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4
"60026950",0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"60027005",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0
"60027009",0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0
"60027016",0,0,2,1,0,2,0,1,1,0,0,2,0,2,3,3,0,0,6,0,2
"60027038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60027053",1,0,0,0,0,0,3,0,0,5,1,1,0,1,4,3,6,2,0,0,0
"60027085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0
"60027086",0,0,0,0,0,0,0,0,0,4,1,0,1,1,4,2,8,2,9,8,2
"60027090",0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,3,3,0
"60027155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60027164",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60027165",0,0,0,0,0,0,0,6,0,2,0,1,0,0,3,1,0,4,0,0,0
"60027213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0
"60027252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60027316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60027355",0,0,0,0,0,0,3,0,0,0,3,1,6,2,1,2,1,1,12,7,1
"60027452",0,0,0,0,0,0,0,0,0,0,1,4,14,4,14,15,18,27,19,36,37
"60027485",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60027486",0,0,0,0,0,0,0,0,0,0,6,2,3,5,1,0,1,0,0,0,0
"60027504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
"60027512",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,11,13,1
"60027550",0,0,1,0,4,0,2,14,18,6,7,15,7,10,18,8,22,31,16,22,20
"60027561",0,0,1,0,0,0,0,0,0,3,0,0,2,0,2,2,2,5,9,11,14
"60027565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,12,0,0,7
"60027574",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60027576",0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2
"60027627",0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,0,2,0,2
"60027629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60027671",0,0,0,0,2,2,5,2,4,17,6,0,1,2,5,4,1,1,0,3,0
"60027716",0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,2,0,0,0
"60027817",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"60027863",0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
"60027950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0,4
"60027954",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60027958",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60028059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60028095",0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,2,2,1,2,2
"60028124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"60028131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60028179",0,0,0,0,1,0,0,1,0,0,0,6,0,1,8,0,10,2,0,0,8
"60028237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60028244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60028269",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0
"60028379",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0
"60028392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10
"60028421",0,0,0,0,0,1,2,0,0,0,1,3,0,0,3,0,5,16,7,4,1
"60028458",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"60028492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
"60028507",0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0
"60028510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60028548",0,1,1,2,0,3,3,5,6,4,0,7,17,12,5,3,6,15,13,9,7
"60028590",0,1,0,0,0,0,0,0,0,0,0,5,3,1,1,5,0,2,5,0,0
"60028599",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0
"60028609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,3,1
"60028628",0,1,5,0,0,0,2,1,0,2,2,0,1,1,6,5,0,3,2,0,1
"60028629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"60028652",0,0,0,0,0,0,0,0,0,0,4,0,7,0,1,0,1,0,7,15,10
"60028660",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60028671",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,4,0
"60028707",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"60028776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"60028793",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"60028842",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0
"60028897",2,4,4,1,8,5,0,4,5,1,3,4,3,6,4,4,3,5,10,3,16
"60028925",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60028932",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60028938",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,3,0
"60028955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60028970",0,0,0,0,0,0,0,2,0,0,2,2,4,0,2,8,0,5,12,0,0
"60029075",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"60029150",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60029206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60029227",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"60029230",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2
"60029241",1,0,1,0,0,0,0,0,0,0,3,0,1,1,1,0,1,2,5,8,0
"60029251",1,1,0,0,1,2,0,0,2,2,0,0,6,1,0,4,2,3,3,9,8
"60029270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60029278",0,0,2,1,5,1,3,7,3,12,4,6,9,4,14,20,3,15,12,4,14
"60029304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60029311",0,0,0,0,0,0,0,0,2,0,0,1,7,0,5,2,3,14,13,18,17
"60029346",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0
"60029358",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60029378",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0
"60029418",2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,3,0,0
"60029426",0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,0
"60029445",1,1,1,2,5,2,0,1,10,11,3,9,14,8,8,16,9,0,11,13,7
"60029452",0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
"60029472",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"60029526",0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,4,0,4,8,3
"60029627",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"60029652",0,0,0,0,0,0,0,0,0,0,0,2,2,1,4,0,0,1,0,0,0
"60029653",0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,6,0,0,0,0,0
"60029665",0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"60029680",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
"60029747",0,0,0,0,0,0,0,5,2,1,0,4,0,0,13,10,14,5,11,7,12
"60029752",0,0,0,0,0,0,0,2,4,12,0,1,0,0,1,0,0,0,0,0,0
"60029788",0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,5
"60029830",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"60029833",0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,4,3,5,6,5,12
"60029881",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"60029902",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60029929",14,7,13,9,14,3,8,7,17,27,24,12,19,30,30,31,34,43,45,29,43
"60029961",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"60029991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60030002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60030058",0,0,0,0,0,2,0,0,2,7,4,2,4,8,11,8,1,5,18,3,10
"60030101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60030112",0,5,2,0,0,0,0,0,2,0,0,0,0,5,0,1,0,0,0,0,0
"60030118",0,0,0,0,0,4,0,2,3,7,0,0,7,6,8,4,0,2,2,12,11
"60030162",0,0,0,0,0,2,0,3,6,5,0,0,1,3,2,1,17,8,5,1,10
"60030171",0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0
"60030222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60030257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60030288",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4,0,0,3,1,7
"60030309",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60030319",3,1,2,2,6,0,0,1,0,0,4,7,6,4,6,8,12,21,10,13,29
"60030373",0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"60030398",0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,7,2,0,3,7,6
"60030403",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60030440",0,0,0,0,0,0,0,0,10,3,0,0,3,1,2,7,12,8,5,19,9
"60030452",0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,1
"60030521",5,0,11,17,8,13,9,18,15,19,26,25,25,37,37,37,55,55,45,34,45
"60030551",0,0,0,0,0,0,0,0,1,0,2,1,0,0,3,4,4,5,0,1,2
"60030612",0,2,1,3,1,1,0,0,6,9,20,9,18,10,32,32,22,34,45,31,25
"60030616",3,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,7
"60030623",0,0,0,0,0,0,3,0,5,0,0,1,2,3,4,6,2,6,3,1,7
"60030693",0,0,0,0,0,0,7,0,16,2,1,0,5,3,3,5,3,0,0,2,0
"60030704",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60030759",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"60030769",0,0,0,3,0,0,0,4,0,2,5,2,4,11,8,8,5,4,14,10,11
"60030776",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0
"60030796",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0
"60030822",0,0,0,0,0,4,4,0,0,0,0,0,3,0,4,0,0,0,6,0,2
"60030824",0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1
"60030835",0,0,0,1,0,0,0,3,0,0,1,4,6,9,5,8,7,6,16,6,18
"60030838",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60030846",3,0,0,0,0,0,0,0,6,2,2,0,0,6,4,3,1,0,0,0,0
"60030931",0,0,0,0,0,1,0,1,0,1,0,4,1,2,0,0,0,0,3,2,3
"60030944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1
"60030952",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60030961",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0
"60030972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60030992",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60031024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"60031115",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3
"60031117",0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0
"60031138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60031167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60031188",0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60031203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,8,2
"60031249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60031308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60031346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60031376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60031437",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3
"60031504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60031576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"60031581",0,1,2,0,7,0,0,0,2,5,7,1,5,1,9,4,2,12,12,14,10
"60031589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60031593",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60031706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60031707",1,0,0,0,4,0,0,0,0,0,0,0,7,1,0,1,1,5,6,4,9
"60031742",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60031828",0,0,0,0,4,0,0,0,0,1,1,1,3,4,2,2,0,2,3,3,12
"60031841",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"60031892",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"60031907",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60031958",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"60031970",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"60031975",0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0
"60032023",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"60032048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
"60032058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"60032063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60032083",0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,5,4,10,3,5,5
"60032105",3,3,7,7,1,0,0,1,0,0,0,0,0,0,0,2,0,4,0,3,9
"60032143",0,0,0,0,0,2,2,2,1,1,3,5,4,3,2,1,3,1,0,1,0
"60032179",0,3,0,0,4,0,3,3,10,5,3,7,15,22,9,14,6,14,22,19,8
"60032205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"60032211",2,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,3,5
"60032254",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0
"60032270",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"60032280",0,0,0,0,2,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0
"60032328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60032333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60032372",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"60032373",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,6
"60032420",0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,2,0,0,0,0,0
"60032435",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0
"60032445",0,0,0,3,0,0,1,2,3,2,2,1,3,3,3,4,4,0,10,1,1
"60032497",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,5
"60032499",0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,10,3,3,6
"60032513",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
"60032610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"60032619",0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,11,0,2,2,0,9
"60032696",0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"60032702",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,6,14,0,0,0
"60032706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,1,0
"60032727",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60032775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60032784",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0
"60032838",0,2,0,4,4,4,3,7,6,8,6,10,7,5,1,11,17,21,24,7,22
"60032852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60032890",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,11,2,3,3,9
"60032900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60032941",0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,2,3,4,1,2,2
"60032964",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60032974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,6
"60032975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60032980",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"60033005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60033021",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,1,0,0
"60033080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,4
"60033113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60033114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0
"60033154",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6
"60033182",0,2,1,2,0,0,2,6,0,3,2,10,26,1,9,4,23,22,31,15,16
"60033189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60033293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60033375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
"60033389",0,0,0,0,1,0,0,0,3,2,1,5,3,4,2,2,2,1,1,2,4
"60033399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"60033420",0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,1,2
"60033432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60033461",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60070962",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,10,0,0,2
"60070965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0
"60071025",0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
"60071029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60072481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60074607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60074679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
