afid,adoption_class,threshold,toa,region
60030210,Late Majority,High Thresh.,2012,EU_COST(core)
60030219,Late Majority,High Thresh.,2012,EU_COST(periphery)
60030258,Late Majority,High Thresh.,2014,LAZEN
60030270,Late Majority,Very Low Thresh.,2012,ASOC(core)
60030274,Early Majority,High Thresh.,2010,ASOC(core)
60030280,Early Majority,High Thresh.,2009,EU_COST(periphery)
60030288,Early Majority,High Thresh.,2007,North America
60030318,Early Adopters,Low Thresh.,1997,EU_COST(periphery)
60030319,Early Adopters,Low Thresh.,1997,North America
60030327,Early Majority,High Thresh.,2010,EU_COST(periphery)
60030342,Early Adopters,High Thresh.,2004,EU_COST(core)
60030354,Early Adopters,Low Thresh.,2003,ASOC(core)
60030358,Laggards,High Thresh.,2016,ASOC(core)
60030373,Early Adopters,High Thresh.,2004,North America
60030398,Early Majority,High Thresh.,2008,North America
60030415,Laggards,High Thresh.,2017,EU_COST(periphery)
60030434,Early Majority,Very Low Thresh.,2010,ASOC(core)
60030440,Early Adopters,High Thresh.,2004,North America
60030442,Early Majority,High Thresh.,2008,EU_COST(periphery)
60030452,Early Adopters,High Thresh.,2004,North America
60030456,Late Majority,High Thresh.,2014,EU_COST(core)
60030459,Laggards,High Thresh.,2016,EU_COST(periphery)
60030465,Early Majority,Low Thresh.,2009,EU_COST(core)
60030469,Late Majority,Very Low Thresh.,2011,EU_COST(core)
60030480,Early Adopters,Very Low Thresh.,2001,EU_COST(core)
60030501,Late Majority,High Thresh.,2013,ASOC(core)
60030514,Late Majority,High Thresh.,2014,EU_COST(core)
60030521,Early Adopters,High Thresh.,1997,North America
60030536,Laggards,Low Thresh.,2016,ASOC(periphery)
60030551,Early Majority,High Thresh.,2006,North America
60030553,Early Adopters,Very Low Thresh.,2004,EU_COST(core)
60030588,Late Majority,High Thresh.,2012,ASOC(core)
60030612,Early Adopters,Very Low Thresh.,1996,North America
60030616,Early Adopters,High Thresh.,2000,North America
60030619,Early Adopters,High Thresh.,1999,EU_COST(core)
60030623,Early Adopters,Very Low Thresh.,1999,North America
60030637,Late Majority,Very Low Thresh.,2015,EU_COST(core)
60030640,Late Majority,High Thresh.,2011,EU_COST(core)
60030650,Late Majority,Very Low Thresh.,2015,ASOC(core)
60030667,Late Majority,Low Thresh.,2011,ASOC(core)
60030674,Late Majority,Low Thresh.,2012,EU_COST(periphery)
60030693,Early Adopters,High Thresh.,2004,North America
60030713,Late Majority,Very Low Thresh.,2015,EU_COST(core)
60030718,Early Majority,High Thresh.,2009,EU_COST(core)
60030743,Late Majority,High Thresh.,2015,ASOC(periphery)
60030759,Early Majority,Very Low Thresh.,2010,North America
60030769,Early Adopters,High Thresh.,2003,North America
60030776,Early Majority,Very Low Thresh.,2010,North America
60030785,Laggards,Very Low Thresh.,2017,EU_COST(periphery)
60030788,Early Adopters,High Thresh.,2000,ASOC(core)
60030796,Late Majority,High Thresh.,2011,North America
60030804,Laggards,High Thresh.,2017,ASOC(core)
60030807,Early Majority,High Thresh.,2009,EU_COST(core)
60030822,Early Adopters,Low Thresh.,2002,North America
60030824,Laggards,Low Thresh.,2016,North America
60030835,Early Adopters,Very Low Thresh.,1998,North America
60030838,Early Majority,High Thresh.,2010,North America
60030840,Early Majority,High Thresh.,2005,EU_COST(periphery)
60030846,Early Adopters,High Thresh.,2004,North America
60030857,Late Majority,Low Thresh.,2015,EU_COST(core)
60030873,Early Adopters,High Thresh.,2004,ASOC(core)
60030881,Early Majority,Very Low Thresh.,2008,EU_COST(core)
60030888,Early Adopters,Very Low Thresh.,1999,ASOC(core)
60030922,Late Majority,Very Low Thresh.,2014,ASOC(core)
60030931,Early Adopters,Very Low Thresh.,2003,North America
60030939,Early Adopters,High Thresh.,2000,ASOC(core)
60030944,Laggards,High Thresh.,2016,North America
60030953,Late Majority,High Thresh.,2013,ASOC(core)
60030961,Early Majority,High Thresh.,2007,North America
60030964,Laggards,High Thresh.,2017,EU_COST(core)
60031004,Early Adopters,Low Thresh.,2001,ASOC(core)
60031024,Late Majority,High Thresh.,2013,North America
60031031,Early Majority,Very Low Thresh.,2005,ASOC(core)
60031040,Early Adopters,Low Thresh.,1999,EU_COST(periphery)
60031041,Early Majority,Low Thresh.,2009,ASOC(core)
60031051,Early Majority,High Thresh.,2005,ASOC(core)
60031066,Early Adopters,Very Low Thresh.,1997,EU_COST(core)
60031069,Early Majority,High Thresh.,2007,EU_COST(periphery)
60031101,Early Adopters,Low Thresh.,1999,EU_COST(core)
60031106,Early Majority,High Thresh.,2008,EU_COST(periphery)
60031115,Late Majority,High Thresh.,2012,North America
60031117,Early Adopters,High Thresh.,2004,North America
60031126,Early Adopters,Very Low Thresh.,2002,ASOC(core)
60031155,Early Majority,Low Thresh.,2006,EU_COST(periphery)
60031188,Early Adopters,High Thresh.,2000,North America
60031198,Early Adopters,High Thresh.,2004,ASOC(periphery)
60031203,Early Adopters,Low Thresh.,2003,North America
60031216,Early Adopters,High Thresh.,1998,EU_COST(core)
60031226,Late Majority,Low Thresh.,2012,ASOC(core)
60031261,Laggards,High Thresh.,2016,EU_COST(periphery)
60031298,Laggards,High Thresh.,2016,EU_COST(core)
60031325,Early Majority,High Thresh.,2007,ASOC(periphery)
60031331,Late Majority,Low Thresh.,2014,EU_COST(core)
60031356,Late Majority,Low Thresh.,2015,ASOC(core)
60031363,Laggards,High Thresh.,2016,ASOC(core)
60031419,Early Adopters,Very Low Thresh.,2001,ASOC(core)
60031437,Early Adopters,Very Low Thresh.,2004,North America
60031454,Late Majority,Very Low Thresh.,2015,ASOC(core)
60031482,Laggards,Very Low Thresh.,2017,LAZEN
60031514,Early Majority,Low Thresh.,2006,EU_COST(core)
60031576,Laggards,High Thresh.,2017,North America
60031581,Early Adopters,Very Low Thresh.,1997,North America
60031582,Late Majority,High Thresh.,2012,ASOC(core)
60031594,Early Adopters,High Thresh.,1999,EU_COST(core)
60031615,Early Majority,High Thresh.,2010,ASOC(core)
60031624,Early Majority,High Thresh.,2006,EU_COST(periphery)
60031699,Late Majority,Very Low Thresh.,2011,EU_COST(periphery)
60031703,Early Majority,High Thresh.,2006,ASOC(core)
60031706,Laggards,Very Low Thresh.,2016,North America
60031707,Early Adopters,Low Thresh.,2000,North America
60031720,Laggards,High Thresh.,2017,ASOC(core)
60031744,Late Majority,High Thresh.,2011,EU_COST(core)
60031773,Late Majority,High Thresh.,2013,EU_COST(core)
60031777,Late Majority,Very Low Thresh.,2014,ASOC(periphery)
60031779,Laggards,Low Thresh.,2017,EU_COST(periphery)
60031798,Late Majority,Very Low Thresh.,2012,EU_COST(periphery)
60031806,Early Majority,High Thresh.,2007,ASOC(core)
60031810,Early Majority,High Thresh.,2007,EU_COST(core)
60031818,Laggards,Very Low Thresh.,2017,ASOC(periphery)
60031828,Early Adopters,Very Low Thresh.,2003,North America
60031841,Late Majority,Very Low Thresh.,2012,North America
60031846,Late Majority,Low Thresh.,2011,ASOC(core)
60031851,Early Adopters,High Thresh.,1998,EU_COST(periphery)
60031855,Late Majority,Very Low Thresh.,2012,ASOC(periphery)
60031875,Laggards,High Thresh.,2016,EU_COST(periphery)
60031892,Late Majority,Very Low Thresh.,2011,North America
60031907,Early Majority,High Thresh.,2010,North America
60031913,Late Majority,High Thresh.,2012,ASOC(core)
60031941,Late Majority,High Thresh.,2013,ASOC(core)
60031955,Late Majority,High Thresh.,2013,ASOC(core)
60031958,Early Majority,High Thresh.,2009,North America
60031970,Late Majority,High Thresh.,2013,North America
60031975,Early Majority,High Thresh.,2006,North America
60031984,Late Majority,High Thresh.,2012,EU_COST(periphery)
60031990,Late Majority,High Thresh.,2014,EU_COST(core)
60032006,Late Majority,Very Low Thresh.,2013,EU_COST(core)
60032023,Laggards,High Thresh.,2017,North America
60032048,Late Majority,High Thresh.,2011,North America
60032053,Laggards,Low Thresh.,2016,ASOC(periphery)
60032057,Late Majority,Very Low Thresh.,2012,LAZEN
60032058,Late Majority,Very Low Thresh.,2012,North America
60032083,Early Majority,High Thresh.,2006,North America
60032105,Early Adopters,High Thresh.,1997,North America
60032114,Early Majority,Very Low Thresh.,2005,EU_COST(core)
60032116,Late Majority,High Thresh.,2012,ASOC(core)
60032134,Late Majority,High Thresh.,2011,ASOC(periphery)
60032143,Early Adopters,High Thresh.,2002,North America
60032144,Early Adopters,Very Low Thresh.,2001,ASOC(core)
60032154,Laggards,Low Thresh.,2017,EU_COST(periphery)
60032179,Early Adopters,Low Thresh.,1997,North America
60032203,Early Majority,Very Low Thresh.,2008,ASOC(core)
60032205,Laggards,Low Thresh.,2017,North America
60032211,Early Adopters,High Thresh.,2003,North America
60032215,Early Majority,Low Thresh.,2007,EU_COST(core)
60032254,Late Majority,High Thresh.,2015,North America
60032256,Early Majority,High Thresh.,2007,EU_COST(periphery)
60032270,Late Majority,High Thresh.,2013,North America
60032280,Early Adopters,High Thresh.,2003,North America
60032325,Laggards,High Thresh.,2017,ASOC(core)
60032330,Early Adopters,High Thresh.,2004,ASOC(core)
60032350,Early Adopters,Very Low Thresh.,1997,EU_COST(periphery)
60032356,Late Majority,High Thresh.,2014,ASOC(core)
60032372,Late Majority,High Thresh.,2014,North America
60032373,Late Majority,High Thresh.,2012,North America
60032398,Late Majority,Very Low Thresh.,2014,EU_COST(periphery)
60032420,Early Majority,High Thresh.,2009,North America
60032435,Late Majority,High Thresh.,2014,North America
60032442,Early Majority,Very Low Thresh.,2008,LAZEN
60032445,Early Adopters,Low Thresh.,2002,North America
60032461,Laggards,High Thresh.,2017,EU_COST(periphery)
60032492,Early Majority,High Thresh.,2007,ASOC(core)
60032497,Late Majority,High Thresh.,2011,North America
60032499,Early Majority,High Thresh.,2008,North America
60032513,Late Majority,High Thresh.,2014,North America
60032515,Early Majority,High Thresh.,2010,EU_COST(core)
60032530,Late Majority,High Thresh.,2011,EU_COST(core)
60032542,Late Majority,Very Low Thresh.,2014,EU_COST(core)
60032543,Early Adopters,Very Low Thresh.,1997,EU_COST(core)
60032563,Late Majority,Very Low Thresh.,2014,LAZEN
60032572,Early Adopters,Very Low Thresh.,2004,ASOC(core)
60032587,Late Majority,Very Low Thresh.,2013,EU_COST(periphery)
60032607,Late Majority,High Thresh.,2013,ASOC(core)
60032610,Late Majority,Very Low Thresh.,2015,North America
60032619,Early Majority,Low Thresh.,2008,North America
60032624,Early Majority,High Thresh.,2009,ASOC(core)
60032631,Early Adopters,High Thresh.,2002,EU_COST(core)
60032633,Laggards,High Thresh.,2016,EU_COST(core)
60032694,Late Majority,High Thresh.,2014,EU_COST(periphery)
60032696,Early Majority,Low Thresh.,2005,North America
60032702,Late Majority,High Thresh.,2011,North America
60032706,Early Majority,Very Low Thresh.,2006,North America
60032724,Early Adopters,Low Thresh.,2004,EU_COST(core)
60032730,Laggards,Very Low Thresh.,2016,ASOC(periphery)
60032738,Late Majority,High Thresh.,2011,ASOC(core)
60032751,Late Majority,Very Low Thresh.,2013,LAZEN
60032763,Early Majority,High Thresh.,2005,EU_COST(core)
60032784,Late Majority,High Thresh.,2015,North America
60032834,Early Majority,High Thresh.,2009,EU_COST(core)
60032838,Early Adopters,Low Thresh.,1997,North America
60032873,Laggards,High Thresh.,2017,ASOC(periphery)
60032882,Late Majority,High Thresh.,2013,EU_COST(core)
60032890,Early Majority,High Thresh.,2010,North America
60032895,Early Adopters,High Thresh.,1998,EU_COST(core)
60032907,Early Majority,Low Thresh.,2007,EU_COST(periphery)
60032922,Early Adopters,High Thresh.,2004,EU_COST(core)
60032941,Early Majority,High Thresh.,2008,North America
60032942,Early Majority,High Thresh.,2005,EU_COST(periphery)
60032955,Early Majority,High Thresh.,2008,ASOC(core)
60032964,Laggards,Very Low Thresh.,2016,North America
60032974,Late Majority,High Thresh.,2015,North America
60032980,Laggards,High Thresh.,2017,North America
60032987,Late Majority,Low Thresh.,2011,ASOC(core)
60032991,Late Majority,Low Thresh.,2012,EU_COST(core)
60033010,Late Majority,High Thresh.,2014,EU_COST(periphery)
60033020,Early Majority,Very Low Thresh.,2007,ASOC(periphery)
60033021,Early Majority,High Thresh.,2009,North America
60033051,Late Majority,High Thresh.,2012,EU_COST(core)
60033080,Late Majority,High Thresh.,2011,North America
60033085,Late Majority,Very Low Thresh.,2015,ASOC(core)
60033100,Early Adopters,Low Thresh.,2004,ASOC(core)
60033114,Late Majority,Very Low Thresh.,2013,North America
60033124,Laggards,Low Thresh.,2016,ASOC(core)
60033125,Early Majority,Very Low Thresh.,2005,EU_COST(core)
60033129,Early Majority,High Thresh.,2009,ASOC(core)
60033142,Late Majority,High Thresh.,2014,ASOC(core)
60033148,Early Adopters,Low Thresh.,2004,EU_COST(core)
60033154,Early Adopters,High Thresh.,2002,North America
60033159,Late Majority,High Thresh.,2012,EU_COST(periphery)
60033182,Early Adopters,High Thresh.,1997,North America
60033191,Laggards,High Thresh.,2017,EU_COST(periphery)
60033235,Laggards,High Thresh.,2016,ASOC(core)
60033237,Laggards,High Thresh.,2017,EU_COST(periphery)
60033241,Early Adopters,Very Low Thresh.,2004,EU_COST(core)
60033267,Late Majority,High Thresh.,2015,EU_COST(periphery)
60033270,Late Majority,High Thresh.,2012,ASOC(core)
60033278,Late Majority,High Thresh.,2013,EU_COST(periphery)
60033284,Early Majority,High Thresh.,2009,EU_COST(periphery)
60033292,Laggards,High Thresh.,2017,EU_COST(periphery)
60033313,Late Majority,High Thresh.,2015,EU_COST(core)
60033316,Early Adopters,High Thresh.,2000,EU_COST(periphery)
60033320,Late Majority,Very Low Thresh.,2015,EU_COST(periphery)
60033323,Late Majority,High Thresh.,2015,ASOC(core)
60033356,Late Majority,Low Thresh.,2011,LAZEN
60033375,Laggards,Low Thresh.,2016,North America
60033387,Late Majority,Very Low Thresh.,2013,EU_COST(core)
60033389,Early Adopters,Very Low Thresh.,2002,North America
60033399,Laggards,High Thresh.,2016,North America
60033409,Laggards,High Thresh.,2016,ASOC(core)
60033419,Laggards,Very Low Thresh.,2017,EU_COST(periphery)
60033420,Early Adopters,Very Low Thresh.,2000,North America
60033476,Early Majority,High Thresh.,2006,EU_COST(periphery)
60034027,Late Majority,High Thresh.,2012,EU_COST(periphery)
60034123,Early Adopters,Low Thresh.,2004,EU_COST(core)
60034410,Late Majority,High Thresh.,2012,ASOC(periphery)
60034459,Late Majority,Low Thresh.,2013,EU_COST(periphery)
60042351,Late Majority,Very Low Thresh.,2014,EU_COST(periphery)
60043008,Late Majority,High Thresh.,2012,ASOC(periphery)
60043504,Late Majority,High Thresh.,2014,ASOC(periphery)
60044069,Early Adopters,Low Thresh.,2000,EU_COST(periphery)
60046714,Late Majority,High Thresh.,2015,EU_COST(core)
60048669,Early Majority,High Thresh.,2010,EU_COST(core)
60050715,Early Majority,Low Thresh.,2010,EU_COST(periphery)
60051134,Late Majority,Very Low Thresh.,2011,ASOC(periphery)
60051420,Late Majority,High Thresh.,2013,ASOC(periphery)
60052106,Laggards,High Thresh.,2016,LAZEN
60053707,Late Majority,Very Low Thresh.,2011,ASOC(periphery)
60055047,Laggards,High Thresh.,2017,LAZEN
60055696,Late Majority,Very Low Thresh.,2013,LAZEN
60055833,Laggards,Low Thresh.,2017,LAZEN
60056189,Late Majority,High Thresh.,2015,EU_COST(periphery)
60057258,Late Majority,Very Low Thresh.,2014,LAZEN
60057894,Late Majority,Low Thresh.,2011,ASOC(core)
60061186,Laggards,High Thresh.,2017,LAZEN
60064058,Late Majority,Very Low Thresh.,2011,ASOC(periphery)
60064180,Early Majority,High Thresh.,2010,ASOC(periphery)
60066010,Early Majority,High Thresh.,2007,ASOC(core)
60067083,Late Majority,Very Low Thresh.,2011,EU_COST(periphery)
60068574,Late Majority,High Thresh.,2012,EU_COST(periphery)
60068575,Laggards,High Thresh.,2016,EU_COST(periphery)
60068588,Early Adopters,Low Thresh.,2004,EU_COST(periphery)
60068590,Early Majority,High Thresh.,2010,EU_COST(periphery)
60068688,Early Majority,High Thresh.,2009,ASOC(core)
60068689,Early Majority,High Thresh.,2009,ASOC(core)
60068691,Laggards,High Thresh.,2017,ASOC(core)
60068693,Early Adopters,High Thresh.,2002,ASOC(core)
60068695,Late Majority,Very Low Thresh.,2013,ASOC(core)
60068696,Early Majority,Low Thresh.,2008,ASOC(core)
60068698,Late Majority,Low Thresh.,2015,ASOC(core)
60068705,Early Majority,High Thresh.,2007,ASOC(core)
60068716,Early Majority,High Thresh.,2009,ASOC(core)
60068729,Early Majority,High Thresh.,2010,EU_COST(periphery)
60068761,Laggards,High Thresh.,2017,ASOC(periphery)
60068763,Late Majority,High Thresh.,2014,ASOC(periphery)
60068801,Laggards,High Thresh.,2016,EU_COST(periphery)
60068806,Laggards,High Thresh.,2016,EU_COST(periphery)
60068809,Late Majority,Low Thresh.,2015,EU_COST(periphery)
60068815,Late Majority,High Thresh.,2013,EU_COST(periphery)
60068854,Laggards,High Thresh.,2016,EU_COST(periphery)
60068856,Late Majority,Very Low Thresh.,2011,EU_COST(periphery)
60068861,Laggards,Low Thresh.,2016,EU_COST(periphery)
60069009,Laggards,High Thresh.,2016,EU_COST(periphery)
60069010,Late Majority,Very Low Thresh.,2012,EU_COST(periphery)
60069011,Laggards,High Thresh.,2017,EU_COST(periphery)
60069051,Late Majority,High Thresh.,2014,EU_COST(periphery)
60069103,Late Majority,High Thresh.,2014,EU_COST(periphery)
60069108,Early Adopters,Very Low Thresh.,2002,EU_COST(periphery)
60069381,Laggards,Very Low Thresh.,2017,ASOC(periphery)
60069392,Late Majority,Very Low Thresh.,2015,ASOC(periphery)
60069497,Laggards,Very Low Thresh.,2016,ASOC(periphery)
60069542,Late Majority,High Thresh.,2015,ASOC(periphery)
60069569,Early Majority,Low Thresh.,2010,ASOC(periphery)
60069596,Laggards,Low Thresh.,2017,ASOC(periphery)
60069616,Laggards,High Thresh.,2016,EU_COST(periphery)
60069652,Early Majority,Very Low Thresh.,2006,LAZEN
60069682,Laggards,Low Thresh.,2016,EU_COST(periphery)
60069708,Late Majority,High Thresh.,2015,ASOC(core)
60069716,Early Adopters,High Thresh.,2001,ASOC(core)
60069717,Late Majority,High Thresh.,2013,ASOC(core)
60069719,Late Majority,Low Thresh.,2012,ASOC(core)
60069723,Late Majority,High Thresh.,2014,ASOC(core)
60069724,Early Majority,Very Low Thresh.,2010,ASOC(core)
60069727,Late Majority,High Thresh.,2014,ASOC(core)
60069728,Late Majority,High Thresh.,2012,ASOC(core)
60069737,Late Majority,Low Thresh.,2012,ASOC(core)
60069738,Late Majority,High Thresh.,2015,ASOC(core)
60069739,Late Majority,Low Thresh.,2011,ASOC(core)
60069742,Late Majority,High Thresh.,2015,ASOC(core)
60069744,Late Majority,Low Thresh.,2011,ASOC(core)
60069758,Late Majority,Very Low Thresh.,2012,ASOC(core)
60069761,Early Majority,High Thresh.,2006,EU_COST(core)
60069830,Late Majority,Very Low Thresh.,2013,ASOC(periphery)
60069907,Early Majority,High Thresh.,2010,EU_COST(periphery)
60069985,Late Majority,High Thresh.,2015,EU_COST(periphery)
60070023,Late Majority,Low Thresh.,2013,EU_COST(periphery)
60070027,Early Adopters,Low Thresh.,1999,EU_COST(periphery)
60070028,Late Majority,High Thresh.,2012,EU_COST(periphery)
60070145,Late Majority,High Thresh.,2015,EU_COST(core)
60070172,Late Majority,High Thresh.,2014,EU_COST(core)
60070177,Late Majority,High Thresh.,2013,EU_COST(core)
60070178,Laggards,Very Low Thresh.,2016,EU_COST(core)
60070180,Early Majority,High Thresh.,2007,EU_COST(core)
60070183,Late Majority,High Thresh.,2011,EU_COST(core)
60070184,Late Majority,Very Low Thresh.,2011,EU_COST(core)
60070193,Late Majority,High Thresh.,2011,EU_COST(core)
60070395,Laggards,High Thresh.,2016,ASOC(periphery)
60070410,Early Majority,Very Low Thresh.,2009,EU_COST(periphery)
60070476,Late Majority,High Thresh.,2013,EU_COST(core)
60070490,Late Majority,High Thresh.,2015,EU_COST(periphery)
60070526,Laggards,High Thresh.,2016,EU_COST(periphery)
60070527,Laggards,High Thresh.,2017,EU_COST(periphery)
60070610,Laggards,Low Thresh.,2016,ASOC(periphery)
60070773,Early Adopters,High Thresh.,1998,EU_COST(core)
60070823,Early Majority,High Thresh.,2006,ASOC(periphery)
60070962,Early Adopters,Very Low Thresh.,2002,North America
60070965,Late Majority,High Thresh.,2015,North America
60071003,Laggards,High Thresh.,2017,LAZEN
60071006,Laggards,High Thresh.,2017,LAZEN
60071025,Early Majority,High Thresh.,2010,North America
60071043,Early Majority,High Thresh.,2005,EU_COST(periphery)
60071113,Late Majority,Very Low Thresh.,2012,EU_COST(periphery)
60071140,Late Majority,Very Low Thresh.,2012,EU_COST(periphery)
60071237,Late Majority,Low Thresh.,2014,LAZEN
60071399,Laggards,Low Thresh.,2017,ASOC(periphery)
60071457,Late Majority,High Thresh.,2014,ASOC(periphery)
60071461,Laggards,Low Thresh.,2016,ASOC(periphery)
60071464,Late Majority,Low Thresh.,2014,ASOC(periphery)
60071488,Laggards,High Thresh.,2017,ASOC(periphery)
60071491,Late Majority,Low Thresh.,2014,ASOC(periphery)
60071494,Late Majority,Very Low Thresh.,2013,ASOC(periphery)
60071495,Early Majority,Low Thresh.,2005,ASOC(periphery)
60071610,Late Majority,Low Thresh.,2014,LAZEN
60071612,Late Majority,High Thresh.,2011,LAZEN
60071768,Laggards,High Thresh.,2016,ASOC(periphery)
60071780,Late Majority,Very Low Thresh.,2012,ASOC(periphery)
60072022,Laggards,High Thresh.,2017,ASOC(periphery)
60072035,Late Majority,Low Thresh.,2013,LAZEN
60072063,Late Majority,High Thresh.,2015,LAZEN
60072089,Early Majority,Low Thresh.,2008,ASOC(periphery)
60072199,Laggards,High Thresh.,2017,EU_COST(core)
60072202,Late Majority,Very Low Thresh.,2015,EU_COST(core)
60072262,Early Majority,Low Thresh.,2010,EU_COST(periphery)
60072269,Late Majority,Very Low Thresh.,2011,EU_COST(periphery)
60072271,Late Majority,Low Thresh.,2015,EU_COST(periphery)
60072282,Early Majority,High Thresh.,2006,EU_COST(core)
60072289,Late Majority,High Thresh.,2011,EU_COST(core)
60072290,Early Majority,High Thresh.,2007,EU_COST(core)
60072294,Laggards,High Thresh.,2016,EU_COST(core)
60072296,Late Majority,High Thresh.,2014,EU_COST(core)
60072305,Laggards,Very Low Thresh.,2016,EU_COST(core)
60072306,Late Majority,High Thresh.,2013,EU_COST(core)
60072309,Early Majority,High Thresh.,2005,EU_COST(core)
60072318,Early Majority,High Thresh.,2007,EU_COST(core)
60072392,Late Majority,High Thresh.,2015,ASOC(core)
60072397,Early Adopters,High Thresh.,2001,ASOC(core)
60072429,Late Majority,Very Low Thresh.,2012,ASOC(core)
60072432,Late Majority,High Thresh.,2012,ASOC(periphery)
60072443,Early Adopters,Very Low Thresh.,1999,EU_COST(periphery)
60072445,Early Adopters,Low Thresh.,2004,EU_COST(periphery)
60072481,Late Majority,Very Low Thresh.,2012,North America
60072518,Late Majority,Low Thresh.,2013,EU_COST(core)
60072560,Early Majority,High Thresh.,2007,EU_COST(periphery)
60072562,Late Majority,High Thresh.,2014,EU_COST(periphery)
60072567,Laggards,High Thresh.,2017,EU_COST(periphery)
60072573,Laggards,High Thresh.,2017,EU_COST(periphery)
60072643,Laggards,High Thresh.,2017,ASOC(periphery)
60072743,Late Majority,High Thresh.,2015,ASOC(periphery)
60072749,Laggards,High Thresh.,2016,ASOC(periphery)
60073284,Late Majority,High Thresh.,2015,EU_COST(periphery)
60073311,Late Majority,High Thresh.,2015,EU_COST(core)
60073385,Early Adopters,High Thresh.,2001,ASOC(core)
60073387,Late Majority,High Thresh.,2014,ASOC(core)
60073388,Early Adopters,Low Thresh.,2000,ASOC(core)
60073390,Late Majority,High Thresh.,2011,ASOC(core)
60073391,Early Majority,Low Thresh.,2008,ASOC(core)
60073466,Late Majority,Low Thresh.,2014,ASOC(core)
60073471,Late Majority,High Thresh.,2011,ASOC(core)
60073481,Late Majority,High Thresh.,2012,ASOC(core)
60073506,Laggards,High Thresh.,2017,ASOC(core)
60073509,Early Majority,Very Low Thresh.,2008,ASOC(core)
60073524,Laggards,High Thresh.,2016,ASOC(core)
60073525,Laggards,Low Thresh.,2016,ASOC(core)
60073529,Late Majority,High Thresh.,2015,ASOC(core)
60073540,Laggards,High Thresh.,2017,ASOC(core)
60073560,Late Majority,High Thresh.,2015,ASOC(core)
60073567,Late Majority,High Thresh.,2015,ASOC(core)
60073571,Laggards,High Thresh.,2017,ASOC(core)
60073586,Late Majority,High Thresh.,2015,ASOC(core)
60073587,Laggards,Very Low Thresh.,2016,ASOC(core)
60073599,Late Majority,High Thresh.,2014,ASOC(core)
60073600,Early Majority,Very Low Thresh.,2010,ASOC(core)
60073607,Late Majority,Low Thresh.,2013,ASOC(core)
60073613,Early Majority,Low Thresh.,2010,ASOC(core)
60073622,Early Adopters,Very Low Thresh.,2003,ASOC(core)
60073624,Late Majority,High Thresh.,2015,ASOC(core)
60073625,Late Majority,High Thresh.,2014,ASOC(core)
60073626,Early Majority,Low Thresh.,2007,ASOC(core)
60073628,Late Majority,Low Thresh.,2011,ASOC(core)
60073637,Late Majority,Very Low Thresh.,2014,ASOC(core)
60073639,Early Majority,High Thresh.,2007,ASOC(core)
60073643,Late Majority,High Thresh.,2013,ASOC(core)
60073652,Early Majority,High Thresh.,2009,ASOC(core)
60073662,Late Majority,High Thresh.,2014,ASOC(core)
60073685,Late Majority,High Thresh.,2015,ASOC(core)
60073690,Late Majority,High Thresh.,2014,ASOC(core)
60073691,Laggards,High Thresh.,2016,ASOC(core)
60073697,Late Majority,Low Thresh.,2011,ASOC(core)
60073724,Laggards,High Thresh.,2016,ASOC(core)
60073726,Laggards,High Thresh.,2016,ASOC(core)
60073738,Late Majority,Low Thresh.,2014,ASOC(core)
60073745,Early Adopters,High Thresh.,2003,EU_COST(periphery)
60073799,Laggards,Very Low Thresh.,2017,EU_COST(periphery)
60073800,Late Majority,Very Low Thresh.,2015,EU_COST(periphery)
60073807,Early Adopters,High Thresh.,2004,EU_COST(periphery)
60073808,Early Majority,High Thresh.,2006,EU_COST(periphery)
60073816,Late Majority,Low Thresh.,2013,EU_COST(periphery)
60073905,Late Majority,Low Thresh.,2015,EU_COST(periphery)
60073911,Early Adopters,Low Thresh.,2004,EU_COST(periphery)
60074270,Late Majority,Very Low Thresh.,2015,EU_COST(periphery)
60074624,Late Majority,Low Thresh.,2011,ASOC(core)
60074679,Late Majority,High Thresh.,2015,North America
60074740,Late Majority,High Thresh.,2012,ASOC(core)
60075024,Laggards,High Thresh.,2017,EU_COST(core)
60075688,Early Majority,Very Low Thresh.,2007,EU_COST(core)
60075699,Late Majority,High Thresh.,2014,ASOC(core)
60075700,Late Majority,High Thresh.,2014,ASOC(core)
60075811,Early Majority,Low Thresh.,2007,EU_COST(core)
60075971,Late Majority,High Thresh.,2013,ASOC(core)
60076515,Early Adopters,High Thresh.,1999,North America
60076552,Laggards,Very Low Thresh.,2017,ASOC(periphery)
60076761,Late Majority,High Thresh.,2014,ASOC(periphery)
60076774,Laggards,Low Thresh.,2017,ASOC(periphery)
60077024,Early Majority,High Thresh.,2005,EU_COST(core)
60078085,Laggards,High Thresh.,2016,ASOC(periphery)
60078345,Late Majority,High Thresh.,2015,EU_COST(core)
60078371,Early Majority,Very Low Thresh.,2010,EU_COST(core)
60078536,Laggards,High Thresh.,2017,ASOC(periphery)
60078566,Laggards,Low Thresh.,2017,ASOC(periphery)
60078604,Early Majority,High Thresh.,2009,ASOC(periphery)
60078636,Laggards,High Thresh.,2017,ASOC(periphery)
60078730,Late Majority,High Thresh.,2014,ASOC(periphery)
60079127,Late Majority,Low Thresh.,2011,North America
60079129,Late Majority,High Thresh.,2014,EU_COST(core)
60079336,Late Majority,High Thresh.,2015,EU_COST(periphery)
60079443,Laggards,Low Thresh.,2016,ASOC(periphery)
